#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 5.2926E-03  -1.5066E-02  -1.6251E-02   4.2497E+04   1.3931E+01  -1.8129E+01   2.2864E+01   2.7459E+02   1.0992E-07  -4.1244E+02   5.1982E+01  -6.7651E+01   3.4647E+00
 4.4745E-03  -1.3938E-02  -1.4857E-02   4.4987E+04   1.1157E+01  -1.6250E+01   1.9711E+01   2.7456E+02   7.8017E-08  -4.0073E+02   4.1008E+01  -5.9791E+01   3.2453E+00
 3.7589E-03  -1.2834E-02  -1.3541E-02   4.7111E+04   8.8162E+00  -1.4327E+01   1.6822E+01   2.7455E+02   5.3468E-08  -3.9369E+02   3.1972E+01  -5.2055E+01   3.0201E+00
 3.1350E-03  -1.1760E-02  -1.2299E-02   4.8865E+04   6.8334E+00  -1.2374E+01   1.4136E+01   2.7455E+02   3.4937E-08  -3.9038E+02   2.4487E+01  -4.4453E+01   2.7850E+00
 2.5936E-03  -1.0722E-02  -1.1127E-02   5.0281E+04   5.1523E+00  -1.0392E+01   1.1599E+01   2.7456E+02   2.1479E-08  -3.9040E+02   1.8259E+01  -3.6959E+01   2.5347E+00
 2.1256E-03  -9.7203E-03  -1.0022E-02   5.1374E+04   3.7147E+00  -8.3522E+00   9.1411E+00   2.7458E+02   1.1975E-08  -3.9240E+02   1.3029E+01  -2.9444E+01   2.2582E+00
 1.7233E-03  -8.7580E-03  -8.9784E-03   5.2174E+04   2.5038E+00  -6.2841E+00   6.7645E+00   2.7460E+02   6.0421E-09  -3.9701E+02   8.6913E+00  -2.1989E+01   1.9476E+00
 1.3798E-03  -7.8366E-03  -7.9950E-03   5.2711E+04   1.4921E+00  -4.1789E+00   4.4373E+00   2.7463E+02   2.5311E-09  -4.0417E+02   5.1125E+00  -1.4539E+01   1.5800E+00
 1.0885E-03  -6.9558E-03  -7.0671E-03   5.3008E+04   6.6212E-01  -2.0480E+00   2.1524E+00   2.7469E+02   8.4414E-10  -4.1806E+02   2.2103E+00  -7.1052E+00   1.1012E+00
 8.4334E-04  -6.1152E-03  -6.1913E-03   5.3095E+04  -8.7162E-06   9.6694E-02   9.6694E-02   2.7480E+02   8.0261E-10  -4.4851E+02  -8.4820E-02   3.1050E-01   2.1553E-01
 6.3945E-04  -5.3154E-03  -5.3658E-03   5.2998E+04  -4.9414E-01   2.2135E+00   2.2680E+00   2.7471E+02   9.1768E-10  -4.2315E+02  -1.8128E+00   7.6300E+00   1.1303E+00
 4.7202E-04  -4.5556E-03  -4.5878E-03   5.2739E+04  -8.3554E-01   4.2679E+00   4.3489E+00   2.7467E+02   2.3623E-09  -4.1394E+02  -3.0196E+00   1.4797E+01   1.5642E+00
 3.3655E-04  -3.8344E-03  -3.8538E-03   5.2341E+04  -1.0389E+00   6.2494E+00   6.3352E+00   2.7465E+02   4.9014E-09  -4.1063E+02  -3.7570E+00   2.1795E+01   1.8855E+00
 2.2911E-04  -3.1501E-03  -3.1611E-03   5.1825E+04  -1.1201E+00   8.1604E+00   8.2369E+00   2.7464E+02   8.8842E-09  -4.1043E+02  -4.0774E+00   2.8639E+01   2.1464E+00
 1.4634E-04  -2.5024E-03  -2.5080E-03   5.1213E+04  -1.0933E+00   9.9920E+00   1.0052E+01   2.7464E+02   1.4011E-08  -4.1080E+02  -4.0204E+00   3.5297E+01   2.3664E+00
 8.5103E-05  -1.8904E-03  -1.8929E-03   5.0521E+04  -9.7138E-01   1.1730E+01   1.1770E+01   2.7463E+02   2.0165E-08  -4.1096E+02  -3.6232E+00   4.1712E+01   2.5549E+00
 4.2495E-05  -1.3122E-03  -1.3131E-03   4.9769E+04  -7.6765E-01   1.3342E+01   1.3364E+01   2.7463E+02   2.7490E-08  -4.1162E+02  -2.9202E+00   4.7754E+01   2.7156E+00
 1.5946E-05  -7.6614E-04  -7.6636E-04   4.8983E+04  -4.9417E-01   1.5024E+01   1.5032E+01   2.7463E+02   3.6233E-08  -4.1518E+02  -1.9860E+00   5.4157E+01   2.8725E+00
 3.1924E-06  -2.5046E-04  -2.5048E-04   4.8125E+04  -1.6509E-01   1.6786E+01   1.6787E+01   2.7463E+02   4.6165E-08  -4.1718E+02  -7.9523E-01   6.0982E+01   3.0268E+00
 2.5152E-06   2.5046E-04   2.5048E-04   4.7172E+04   2.0255E-01   1.7982E+01   1.7983E+01   2.7461E+02   5.5772E-08  -4.1295E+02   6.7864E-01   6.5668E+01   3.1229E+00
 1.3872E-05   7.6615E-04   7.6632E-04   4.6254E+04   6.6788E-01   1.9074E+01   1.9086E+01   2.7462E+02   6.6470E-08  -4.1531E+02   2.3770E+00   6.9999E+01   3.2071E+00
 3.8935E-05   1.3122E-03   1.3130E-03   4.5252E+04   1.2407E+00   2.0661E+01   2.0699E+01   2.7463E+02   7.9752E-08  -4.2027E+02   4.4632E+00   7.6397E+01   3.3283E+00
